YEAR T1,TEAM T1,SEED T1,KADJ O T1,KADJ D T1,KADJ EM T1,BARTHAG T1,WIN% T1,EXP T1,TALENT T1,ELITE SOS T1,KADJ T T1,BADJ T T1,TOV% T1,TOV%D T1,OREB% T1,DREB% T1,3PTR T1,3PT% T1,YEAR T2,TEAM T2,SEED T2,KADJ O T2,KADJ D T2,KADJ EM T2,BARTHAG T2,WIN% T2,EXP T2,TALENT T2,ELITE SOS T2,KADJ T T2,BADJ T T2,TOV% T2,TOV%D T2,OREB% T2,DREB% T2,3PTR T2,3PT% T2,WINNER
2022,Michigan St.,7,111.275,96.4032,14.8717,0.848,64.70588,1.746,75.799,32.331,67.5067,68.7,19.2,15.3,30.7,73.0,33.4,37.8,2022,Duke,2,119.363,95.6508,23.7124,0.943,82.35294,0.988,91.521,28.364,67.3866,68.7,14.9,16.1,31.9,71.5,36.6,36.8,1
2022,Duke,2,119.363,95.6508,23.7124,0.943,82.35294,0.988,91.521,28.364,67.3866,68.7,14.9,16.1,31.9,71.5,36.6,36.8,2022,Michigan St.,7,111.275,96.4032,14.8717,0.848,64.70588,1.746,75.799,32.331,67.5067,68.7,19.2,15.3,30.7,73.0,33.4,37.8,0
2022,Baylor,1,117.874,91.5538,26.3204,0.952,81.25,1.781,55.889,35.472,67.2084,68.6,18.2,22.9,36.3,71.6,37.7,34.6,2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,1
2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,2022,Baylor,1,117.874,91.5538,26.3204,0.952,81.25,1.781,55.889,35.472,67.2084,68.6,18.2,22.9,36.3,71.6,37.7,34.6,0
2022,Saint Mary's,5,109.764,89.9554,19.8082,0.887,77.41935,2.27,32.634,25.887,63.493,64.8,17.1,19.5,27.3,78.1,36.1,35.1,2022,UCLA,4,116.076,91.2287,24.8472,0.933,78.125,2.209,79.66,27.038,65.5444,66.8,13.4,19.7,31.9,75.2,31.5,35.2,1
2022,UCLA,4,116.076,91.2287,24.8472,0.933,78.125,2.209,79.66,27.038,65.5444,66.8,13.4,19.7,31.9,75.2,31.5,35.2,2022,Saint Mary's,5,109.764,89.9554,19.8082,0.887,77.41935,2.27,32.634,25.887,63.493,64.8,17.1,19.5,27.3,78.1,36.1,35.1,0
2022,Texas,6,111.812,91.4059,20.4063,0.918,65.625,2.664,78.557,35.097,63.0969,64.1,18.2,23.3,31.9,70.0,36.0,32.3,2022,Purdue,3,121.268,98.9804,22.2872,0.933,79.41176,1.778,60.487,30.201,65.764,66.8,17.3,14.1,35.2,76.4,39.1,39.1,1
2022,Purdue,3,121.268,98.9804,22.2872,0.933,79.41176,1.778,60.487,30.201,65.764,66.8,17.3,14.1,35.2,76.4,39.1,39.1,2022,Texas,6,111.812,91.4059,20.4063,0.918,65.625,2.664,78.557,35.097,63.0969,64.1,18.2,23.3,31.9,70.0,36.0,32.3,0
2022,Murray St.,7,111.518,95.1287,16.389,0.838,93.10345,2.121,18.119,12.852,65.7834,67.0,17.1,21.0,35.5,74.6,37.7,34.7,2022,Saint Peter's,15,98.7512,94.4758,4.27548,0.604,62.06897,1.895,0.2,12.317,65.9614,66.8,20.8,20.9,31.5,72.0,30.3,34.8,1
2022,Saint Peter's,15,98.7512,94.4758,4.27548,0.604,62.06897,1.895,0.2,12.317,65.9614,66.8,20.8,20.9,31.5,72.0,30.3,34.8,2022,Murray St.,7,111.518,95.1287,16.389,0.838,93.10345,2.121,18.119,12.852,65.7834,67.0,17.1,21.0,35.5,74.6,37.7,34.7,0
2022,Arizona,1,119.64,92.431,27.2089,0.943,91.17647,1.191,69.26,24.936,72.1752,73.4,18.0,17.7,34.5,71.7,35.7,35.4,2022,TCU,9,108.261,93.3525,14.909,0.841,62.5,1.734,65.515,36.146,65.834,66.9,21.6,18.4,37.8,73.9,32.0,30.3,0
2022,TCU,9,108.261,93.3525,14.909,0.841,62.5,1.734,65.515,36.146,65.834,66.9,21.6,18.4,37.8,73.9,32.0,30.3,2022,Arizona,1,119.64,92.431,27.2089,0.943,91.17647,1.191,69.26,24.936,72.1752,73.4,18.0,17.7,34.5,71.7,35.7,35.4,1
2022,Houston,5,117.348,90.8508,26.4976,0.96,85.29412,2.179,51.79,22.655,63.8376,65.1,17.1,21.7,37.8,72.7,39.1,34.1,2022,Illinois,4,113.725,94.138,19.5866,0.908,70.96774,2.241,54.781,30.786,67.0758,68.1,17.7,15.6,33.4,74.2,42.7,36.7,0
2022,Illinois,4,113.725,94.138,19.5866,0.908,70.96774,2.241,54.781,30.786,67.0758,68.1,17.7,15.6,33.4,74.2,42.7,36.7,2022,Houston,5,117.348,90.8508,26.4976,0.96,85.29412,2.179,51.79,22.655,63.8376,65.1,17.1,21.7,37.8,72.7,39.1,34.1,1
2022,Michigan,11,114.207,98.5588,15.6481,0.868,54.83871,1.413,72.575,34.033,66.285,67.2,17.1,15.0,31.2,76.2,32.3,34.0,2022,Tennessee,3,111.439,86.1987,25.2399,0.938,78.78788,1.362,69.805,34.071,67.1668,68.3,18.0,22.9,32.8,72.6,40.7,35.8,0
2022,Tennessee,3,111.439,86.1987,25.2399,0.938,78.78788,1.362,69.805,34.071,67.1668,68.3,18.0,22.9,32.8,72.6,40.7,35.8,2022,Michigan,11,114.207,98.5588,15.6481,0.868,54.83871,1.413,72.575,34.033,66.285,67.2,17.1,15.0,31.2,76.2,32.3,34.0,1
2022,Ohio St.,7,116.627,100.804,15.8224,0.857,63.33333,1.936,66.738,29.666,64.9727,66.2,16.7,15.3,28.8,71.4,39.7,37.3,2022,Villanova,2,117.95,93.8397,24.1107,0.934,78.78788,2.392,69.071,31.835,62.55,63.6,15.5,18.8,30.9,72.0,46.0,35.9,1
2022,Villanova,2,117.95,93.8397,24.1107,0.934,78.78788,2.392,69.071,31.835,62.55,63.6,15.5,18.8,30.9,72.0,46.0,35.9,2022,Ohio St.,7,116.627,100.804,15.8224,0.857,63.33333,1.936,66.738,29.666,64.9727,66.2,16.7,15.3,28.8,71.4,39.7,37.3,0
2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,2022,Creighton,9,105.588,92.1195,13.4685,0.801,66.66667,1.319,67.849,27.539,66.8916,67.9,20.5,15.5,28.6,71.6,38.2,30.7,0
2022,Creighton,9,105.588,92.1195,13.4685,0.801,66.66667,1.319,67.849,27.539,66.8916,67.9,20.5,15.5,28.6,71.6,38.2,30.7,2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,1
2022,Richmond,12,109.146,99.3205,9.82501,0.716,65.71429,2.623,15.581,19.541,66.8627,67.8,14.4,18.9,22.4,72.8,42.0,33.8,2022,Providence,4,111.929,98.0491,13.8797,0.835,83.33333,2.733,42.028,25.783,65.193,66.5,17.3,15.8,30.5,72.0,38.1,34.3,1
2022,Providence,4,111.929,98.0491,13.8797,0.835,83.33333,2.733,42.028,25.783,65.193,66.5,17.3,15.8,30.5,72.0,38.1,34.3,2022,Richmond,12,109.146,99.3205,9.82501,0.716,65.71429,2.623,15.581,19.541,66.8627,67.8,14.4,18.9,22.4,72.8,42.0,33.8,0
2022,Iowa St.,11,104.382,90.4362,13.9459,0.849,62.5,2.195,47.374,36.278,66.0731,67.3,20.4,24.5,28.2,71.5,37.4,32.1,2022,Wisconsin,3,110.398,94.8142,15.5839,0.863,77.41935,1.462,62.378,31.803,66.466,67.5,12.7,16.9,25.8,76.0,36.0,31.3,0
2022,Wisconsin,3,110.398,94.8142,15.5839,0.863,77.41935,1.462,62.378,31.803,66.466,67.5,12.7,16.9,25.8,76.0,36.0,31.3,2022,Iowa St.,11,104.382,90.4362,13.9459,0.849,62.5,2.195,47.374,36.278,66.0731,67.3,20.4,24.5,28.2,71.5,37.4,32.1,1
2022,Miami FL,10,114.756,102.136,12.6207,0.813,69.69697,2.424,65.462,27.253,67.2783,68.5,14.2,20.3,23.4,69.7,35.9,35.3,2022,Auburn,2,113.602,89.1491,24.453,0.933,84.375,1.348,61.608,27.557,70.0205,71.0,16.7,20.7,33.2,70.7,39.9,32.0,0
2022,Auburn,2,113.602,89.1491,24.453,0.933,84.375,1.348,61.608,27.557,70.0205,71.0,16.7,20.7,33.2,70.7,39.9,32.0,2022,Miami FL,10,114.756,102.136,12.6207,0.813,69.69697,2.424,65.462,27.253,67.2783,68.5,14.2,20.3,23.4,69.7,35.9,35.3,1
2022,Gonzaga,1,121.805,88.836,32.9688,0.973,89.65517,1.559,86.976,24.951,72.4831,73.8,15.9,17.0,29.0,77.0,35.4,37.9,2022,Arkansas,4,111.072,92.0511,19.0214,0.88,75.75758,2.292,47.294,27.25,70.59,71.7,17.4,20.6,30.9,74.2,34.3,30.7,1
2022,Arkansas,4,111.072,92.0511,19.0214,0.88,75.75758,2.292,47.294,27.25,70.59,71.7,17.4,20.6,30.9,74.2,34.3,30.7,2022,Gonzaga,1,121.805,88.836,32.9688,0.973,89.65517,1.559,86.976,24.951,72.4831,73.8,15.9,17.0,29.0,77.0,35.4,37.9,0
2022,Texas Tech,3,109.701,85.0595,24.641,0.943,73.52941,2.456,22.03,35.796,66.455,67.4,20.3,23.6,33.3,73.9,34.4,31.4,2022,Duke,2,119.363,95.6508,23.7124,0.943,82.35294,0.988,91.521,28.364,67.3866,68.7,14.9,16.1,31.9,71.5,36.6,36.8,1
2022,Duke,2,119.363,95.6508,23.7124,0.943,82.35294,0.988,91.521,28.364,67.3866,68.7,14.9,16.1,31.9,71.5,36.6,36.8,2022,Texas Tech,3,109.701,85.0595,24.641,0.943,73.52941,2.456,22.03,35.796,66.455,67.4,20.3,23.6,33.3,73.9,34.4,31.4,0
2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,2022,UCLA,4,116.076,91.2287,24.8472,0.933,78.125,2.209,79.66,27.038,65.5444,66.8,13.4,19.7,31.9,75.2,31.5,35.2,0
2022,UCLA,4,116.076,91.2287,24.8472,0.933,78.125,2.209,79.66,27.038,65.5444,66.8,13.4,19.7,31.9,75.2,31.5,35.2,2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,1
2022,Purdue,3,121.268,98.9804,22.2872,0.933,79.41176,1.778,60.487,30.201,65.764,66.8,17.3,14.1,35.2,76.4,39.1,39.1,2022,Saint Peter's,15,98.7512,94.4758,4.27548,0.604,62.06897,1.895,0.2,12.317,65.9614,66.8,20.8,20.9,31.5,72.0,30.3,34.8,1
2022,Saint Peter's,15,98.7512,94.4758,4.27548,0.604,62.06897,1.895,0.2,12.317,65.9614,66.8,20.8,20.9,31.5,72.0,30.3,34.8,2022,Purdue,3,121.268,98.9804,22.2872,0.933,79.41176,1.778,60.487,30.201,65.764,66.8,17.3,14.1,35.2,76.4,39.1,39.1,0
2022,Arizona,1,119.64,92.431,27.2089,0.943,91.17647,1.191,69.26,24.936,72.1752,73.4,18.0,17.7,34.5,71.7,35.7,35.4,2022,Houston,5,117.348,90.8508,26.4976,0.96,85.29412,2.179,51.79,22.655,63.8376,65.1,17.1,21.7,37.8,72.7,39.1,34.1,1
2022,Houston,5,117.348,90.8508,26.4976,0.96,85.29412,2.179,51.79,22.655,63.8376,65.1,17.1,21.7,37.8,72.7,39.1,34.1,2022,Arizona,1,119.64,92.431,27.2089,0.943,91.17647,1.191,69.26,24.936,72.1752,73.4,18.0,17.7,34.5,71.7,35.7,35.4,0
2022,Michigan,11,114.207,98.5588,15.6481,0.868,54.83871,1.413,72.575,34.033,66.285,67.2,17.1,15.0,31.2,76.2,32.3,34.0,2022,Villanova,2,117.95,93.8397,24.1107,0.934,78.78788,2.392,69.071,31.835,62.55,63.6,15.5,18.8,30.9,72.0,46.0,35.9,1
2022,Villanova,2,117.95,93.8397,24.1107,0.934,78.78788,2.392,69.071,31.835,62.55,63.6,15.5,18.8,30.9,72.0,46.0,35.9,2022,Michigan,11,114.207,98.5588,15.6481,0.868,54.83871,1.413,72.575,34.033,66.285,67.2,17.1,15.0,31.2,76.2,32.3,34.0,0
2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,2022,Providence,4,111.929,98.0491,13.8797,0.835,83.33333,2.733,42.028,25.783,65.193,66.5,17.3,15.8,30.5,72.0,38.1,34.3,0
2022,Providence,4,111.929,98.0491,13.8797,0.835,83.33333,2.733,42.028,25.783,65.193,66.5,17.3,15.8,30.5,72.0,38.1,34.3,2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,1
2022,Iowa St.,11,104.382,90.4362,13.9459,0.849,62.5,2.195,47.374,36.278,66.0731,67.3,20.4,24.5,28.2,71.5,37.4,32.1,2022,Miami FL,10,114.756,102.136,12.6207,0.813,69.69697,2.424,65.462,27.253,67.2783,68.5,14.2,20.3,23.4,69.7,35.9,35.3,1
2022,Miami FL,10,114.756,102.136,12.6207,0.813,69.69697,2.424,65.462,27.253,67.2783,68.5,14.2,20.3,23.4,69.7,35.9,35.3,2022,Iowa St.,11,104.382,90.4362,13.9459,0.849,62.5,2.195,47.374,36.278,66.0731,67.3,20.4,24.5,28.2,71.5,37.4,32.1,0
2022,Arkansas,4,111.072,92.0511,19.0214,0.88,75.75758,2.292,47.294,27.25,70.59,71.7,17.4,20.6,30.9,74.2,34.3,30.7,2022,Duke,2,119.363,95.6508,23.7124,0.943,82.35294,0.988,91.521,28.364,67.3866,68.7,14.9,16.1,31.9,71.5,36.6,36.8,1
2022,Duke,2,119.363,95.6508,23.7124,0.943,82.35294,0.988,91.521,28.364,67.3866,68.7,14.9,16.1,31.9,71.5,36.6,36.8,2022,Arkansas,4,111.072,92.0511,19.0214,0.88,75.75758,2.292,47.294,27.25,70.59,71.7,17.4,20.6,30.9,74.2,34.3,30.7,0
2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,2022,Saint Peter's,15,98.7512,94.4758,4.27548,0.604,62.06897,1.895,0.2,12.317,65.9614,66.8,20.8,20.9,31.5,72.0,30.3,34.8,0
2022,Saint Peter's,15,98.7512,94.4758,4.27548,0.604,62.06897,1.895,0.2,12.317,65.9614,66.8,20.8,20.9,31.5,72.0,30.3,34.8,2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,1
2022,Houston,5,117.348,90.8508,26.4976,0.96,85.29412,2.179,51.79,22.655,63.8376,65.1,17.1,21.7,37.8,72.7,39.1,34.1,2022,Villanova,2,117.95,93.8397,24.1107,0.934,78.78788,2.392,69.071,31.835,62.55,63.6,15.5,18.8,30.9,72.0,46.0,35.9,1
2022,Villanova,2,117.95,93.8397,24.1107,0.934,78.78788,2.392,69.071,31.835,62.55,63.6,15.5,18.8,30.9,72.0,46.0,35.9,2022,Houston,5,117.348,90.8508,26.4976,0.96,85.29412,2.179,51.79,22.655,63.8376,65.1,17.1,21.7,37.8,72.7,39.1,34.1,0
2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,2022,Miami FL,10,114.756,102.136,12.6207,0.813,69.69697,2.424,65.462,27.253,67.2783,68.5,14.2,20.3,23.4,69.7,35.9,35.3,0
2022,Miami FL,10,114.756,102.136,12.6207,0.813,69.69697,2.424,65.462,27.253,67.2783,68.5,14.2,20.3,23.4,69.7,35.9,35.3,2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,1
2022,Duke,2,119.363,95.6508,23.7124,0.943,82.35294,0.988,91.521,28.364,67.3866,68.7,14.9,16.1,31.9,71.5,36.6,36.8,2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,1
2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,2022,Duke,2,119.363,95.6508,23.7124,0.943,82.35294,0.988,91.521,28.364,67.3866,68.7,14.9,16.1,31.9,71.5,36.6,36.8,0
2022,Villanova,2,117.95,93.8397,24.1107,0.934,78.78788,2.392,69.071,31.835,62.55,63.6,15.5,18.8,30.9,72.0,46.0,35.9,2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,1
2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,2022,Villanova,2,117.95,93.8397,24.1107,0.934,78.78788,2.392,69.071,31.835,62.55,63.6,15.5,18.8,30.9,72.0,46.0,35.9,0
2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,1
2022,Kansas,1,119.389,93.8965,25.492,0.951,82.35294,2.082,77.998,36.398,69.0976,70.1,17.8,18.4,33.4,71.1,33.8,35.5,2022,North Carolina,8,113.057,97.0108,16.0459,0.866,72.72727,1.742,87.453,29.665,70.1492,71.2,16.5,14.1,30.4,79.2,37.4,36.2,0
2021,Gonzaga,1,126.111,89.4872,36.6241,0.979,100.0,1.528,80.761,24.19,74.7701,75.4,16.1,20.3,30.4,76.6,32.3,36.5,2021,Norfolk St.,16,100.613,104.355,-3.74215,0.365,66.66667,2.363,0.2,6.134,67.6936,68.7,17.8,20.7,28.8,71.3,35.9,37.4,0
2021,Norfolk St.,16,100.613,104.355,-3.74215,0.365,66.66667,2.363,0.2,6.134,67.6936,68.7,17.8,20.7,28.8,71.3,35.9,37.4,2021,Gonzaga,1,126.111,89.4872,36.6241,0.979,100.0,1.528,80.761,24.19,74.7701,75.4,16.1,20.3,30.4,76.6,32.3,36.5,1
2021,Oklahoma,8,111.427,94.7836,16.6439,0.864,60.0,2.102,32.322,32.105,67.689,68.5,15.8,18.7,27.3,72.5,39.0,33.8,2021,Missouri,9,110.248,95.0983,15.15,0.863,64.0,2.462,50.387,33.332,68.7329,69.5,18.9,18.4,28.6,70.8,37.5,32.0,0
2021,Missouri,9,110.248,95.0983,15.15,0.863,64.0,2.462,50.387,33.332,68.7329,69.5,18.9,18.4,28.6,70.8,37.5,32.0,2021,Oklahoma,8,111.427,94.7836,16.6439,0.864,60.0,2.102,32.322,32.105,67.689,68.5,15.8,18.7,27.3,72.5,39.0,33.8,1
2021,Creighton,5,114.87,93.5652,21.3051,0.903,71.42857,2.215,57.988,30.082,69.0627,70.0,15.8,17.8,24.8,71.8,44.3,36.7,2021,UC Santa Barbara,12,109.242,97.0104,12.2317,0.793,83.33333,2.321,53.867,11.813,66.1183,66.6,16.5,20.8,28.2,75.5,33.8,34.8,0
2021,UC Santa Barbara,12,109.242,97.0104,12.2317,0.793,83.33333,2.321,53.867,11.813,66.1183,66.6,16.5,20.8,28.2,75.5,33.8,34.8,2021,Creighton,5,114.87,93.5652,21.3051,0.903,71.42857,2.215,57.988,30.082,69.0627,70.0,15.8,17.8,24.8,71.8,44.3,36.7,1
2021,Virginia,4,115.637,92.9824,22.6542,0.91,75.0,1.879,55.537,30.502,60.0732,60.9,15.4,15.2,23.1,77.4,42.3,38.1,2021,Ohio,13,113.002,101.888,11.1142,0.763,68.18182,1.43,6.606,16.438,69.3203,70.3,17.0,20.0,28.7,72.6,38.7,36.6,1
2021,Ohio,13,113.002,101.888,11.1142,0.763,68.18182,1.43,6.606,16.438,69.3203,70.3,17.0,20.0,28.7,72.6,38.7,36.6,2021,Virginia,4,115.637,92.9824,22.6542,0.91,75.0,1.879,55.537,30.502,60.0732,60.9,15.4,15.2,23.1,77.4,42.3,38.1,0
2021,USC,6,112.883,90.6583,22.2245,0.932,75.86207,1.679,47.985,32.675,67.2898,68.1,18.1,17.4,35.7,72.7,31.2,34.8,2021,Drake,11,113.949,99.3062,14.6425,0.786,85.18519,1.958,0.2,15.072,66.7599,67.6,15.2,18.8,31.6,75.1,31.3,36.6,0
2021,Drake,11,113.949,99.3062,14.6425,0.786,85.18519,1.958,0.2,15.072,66.7599,67.6,15.2,18.8,31.6,75.1,31.3,36.6,2021,USC,6,112.883,90.6583,22.2245,0.932,75.86207,1.679,47.985,32.675,67.2898,68.1,18.1,17.4,35.7,72.7,31.2,34.8,1
2021,Kansas,3,109.615,88.5839,21.0313,0.895,70.37037,1.46,80.676,36.237,68.2629,69.2,17.7,20.0,31.2,73.1,36.0,33.7,2021,Eastern Washington,14,107.67,101.018,6.65145,0.713,68.18182,1.614,0.2,13.059,72.3499,73.1,16.5,16.5,23.9,74.4,39.6,35.9,0
2021,Eastern Washington,14,107.67,101.018,6.65145,0.713,68.18182,1.614,0.2,13.059,72.3499,73.1,16.5,16.5,23.9,74.4,39.6,35.9,2021,Kansas,3,109.615,88.5839,21.0313,0.895,70.37037,1.46,80.676,36.237,68.2629,69.2,17.7,20.0,31.2,73.1,36.0,33.7,1
2021,Iowa,2,123.496,94.5925,28.9031,0.946,72.41379,1.656,61.215,36.806,69.9829,70.9,13.3,16.3,30.7,71.4,39.8,38.6,2021,Grand Canyon,15,103.554,96.5771,6.97644,0.716,70.0,2.131,14.562,10.505,65.4771,66.2,20.4,16.5,33.0,77.2,36.2,32.2,0
2021,Grand Canyon,15,103.554,96.5771,6.97644,0.716,70.0,2.131,14.562,10.505,65.4771,66.2,20.4,16.5,33.0,77.2,36.2,32.2,2021,Iowa,2,123.496,94.5925,28.9031,0.946,72.41379,1.656,61.215,36.806,69.9829,70.9,13.3,16.3,30.7,71.4,39.8,38.6,1
2021,Michigan,1,119.434,88.6425,30.7915,0.952,83.33333,2.078,66.856,35.087,66.8217,67.8,16.3,15.1,29.4,75.2,33.9,38.7,2021,Texas Southern,16,98.9834,105.038,-6.05453,0.353,65.21739,2.509,13.802,12.242,71.9846,72.5,21.5,19.4,32.9,73.6,27.8,27.7,0
2021,Texas Southern,16,98.9834,105.038,-6.05453,0.353,65.21739,2.509,13.802,12.242,71.9846,72.5,21.5,19.4,32.9,73.6,27.8,27.7,2021,Michigan,1,119.434,88.6425,30.7915,0.952,83.33333,2.078,66.856,35.087,66.8217,67.8,16.3,15.1,29.4,75.2,33.9,38.7,1
2021,LSU,8,119.771,100.181,19.5899,0.883,66.66667,1.064,83.74,31.962,70.7574,71.4,16.1,18.4,31.5,67.2,37.1,35.0,2021,St. Bonaventure,9,111.309,90.4885,20.8204,0.889,80.0,1.928,0.359,21.02,65.1595,65.5,16.9,19.5,33.6,71.6,31.9,35.4,0
2021,St. Bonaventure,9,111.309,90.4885,20.8204,0.889,80.0,1.928,0.359,21.02,65.1595,65.5,16.9,19.5,33.6,71.6,31.9,35.4,2021,LSU,8,119.771,100.181,19.5899,0.883,66.66667,1.064,83.74,31.962,70.7574,71.4,16.1,18.4,31.5,67.2,37.1,35.0,1
2021,Colorado,5,114.417,92.7358,21.6816,0.934,73.33333,2.245,48.237,32.71,66.3585,67.2,16.8,19.8,30.9,74.4,35.8,36.7,2021,Georgetown,12,107.693,93.636,14.0569,0.825,52.0,2.018,40.505,32.752,69.6374,70.6,21.7,16.2,32.4,72.7,38.8,36.6,0
2021,Georgetown,12,107.693,93.636,14.0569,0.825,52.0,2.018,40.505,32.752,69.6374,70.6,21.7,16.2,32.4,72.7,38.8,36.6,2021,Colorado,5,114.417,92.7358,21.6816,0.934,73.33333,2.245,48.237,32.71,66.3585,67.2,16.8,19.8,30.9,74.4,35.8,36.7,1
2021,Florida St.,4,116.442,94.3726,22.0698,0.929,72.72727,1.949,53.523,27.679,70.5582,71.2,20.2,19.6,35.7,68.6,35.5,39.0,2021,UNC Greensboro,13,104.118,95.9651,8.15332,0.619,72.41379,1.735,14.285,10.509,68.4895,69.2,15.6,21.0,32.4,74.1,38.9,30.0,0
2021,UNC Greensboro,13,104.118,95.9651,8.15332,0.619,72.41379,1.735,14.285,10.509,68.4895,69.2,15.6,21.0,32.4,74.1,38.9,30.0,2021,Florida St.,4,116.442,94.3726,22.0698,0.929,72.72727,1.949,53.523,27.679,70.5582,71.2,20.2,19.6,35.7,68.6,35.5,39.0,1
2021,BYU,6,113.107,92.1612,20.9462,0.894,76.0,1.984,39.722,29.972,67.9796,69.1,19.0,16.0,28.6,76.7,38.8,37.3,2021,UCLA,11,113.403,97.4859,15.9175,0.878,65.38462,1.376,82.595,34.379,64.6928,65.5,16.7,17.6,30.8,75.8,31.7,36.7,1
2021,UCLA,11,113.403,97.4859,15.9175,0.878,65.38462,1.376,82.595,34.379,64.6928,65.5,16.7,17.6,30.8,75.8,31.7,36.7,2021,BYU,6,113.107,92.1612,20.9462,0.894,76.0,1.984,39.722,29.972,67.9796,69.1,19.0,16.0,28.6,76.7,38.8,37.3,0
2021,Texas,3,113.848,93.2661,20.5822,0.912,73.07692,2.109,88.6,32.75,69.2079,70.0,20.2,17.8,31.3,73.1,41.9,35.7,2021,Abilene Christian,14,103.047,92.9196,10.1273,0.735,82.6087,2.228,0.2,9.607,69.9524,70.8,19.4,26.7,30.6,72.1,36.5,37.7,1
2021,Abilene Christian,14,103.047,92.9196,10.1273,0.735,82.6087,2.228,0.2,9.607,69.9524,70.8,19.4,26.7,30.6,72.1,36.5,37.7,2021,Texas,3,113.848,93.2661,20.5822,0.912,73.07692,2.109,88.6,32.75,69.2079,70.0,20.2,17.8,31.3,73.1,41.9,35.7,0
2021,Connecticut,7,113.581,91.6796,21.9011,0.918,68.18182,1.785,52.299,31.015,66.0354,66.6,17.5,19.6,36.8,70.2,33.3,33.6,2021,Maryland,10,110.916,92.1984,18.7175,0.856,53.57143,1.869,67.127,36.317,65.3286,66.3,16.8,16.9,20.9,75.2,43.0,34.9,1
2021,Maryland,10,110.916,92.1984,18.7175,0.856,53.57143,1.869,67.127,36.317,65.3286,66.3,16.8,16.9,20.9,75.2,43.0,34.9,2021,Connecticut,7,113.581,91.6796,21.9011,0.918,68.18182,1.785,52.299,31.015,66.0354,66.6,17.5,19.6,36.8,70.2,33.3,33.6,0
2021,Alabama,2,111.722,86.734,24.9876,0.928,80.0,1.841,70.27,31.992,73.9267,74.8,18.6,21.1,31.5,70.2,47.1,35.1,2021,Iona,15,100.371,101.407,-1.03598,0.555,70.58824,1.731,9.632,7.27,68.3119,69.3,22.5,19.6,33.5,73.8,37.6,35.5,0
2021,Iona,15,100.371,101.407,-1.03598,0.555,70.58824,1.731,9.632,7.27,68.3119,69.3,22.5,19.6,33.5,73.8,37.6,35.5,2021,Alabama,2,111.722,86.734,24.9876,0.928,80.0,1.841,70.27,31.992,73.9267,74.8,18.6,21.1,31.5,70.2,47.1,35.1,1
